seed,episode,t,env_name,condition,metabolic_load,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,has_food,partner_alive,transfer_event,lesion_mode
5,5,1,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6749999999999999,0.70875,0.67875,0.0,0.51,0.1275,-0.003750000000000031,0.745,0.13125000000000003,0.6099044123922507,0.36396176495690025,0.1511885294870701,1.311732,1.073125,0,1,0,none
5,5,2,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6599999999999999,0.7006249999999999,0.67625,0.0,0.52,0.13,-0.016250000000000098,0.74,0.1462500000000001,0.7169512627708619,0.5051575640824849,0.25737923986569455,1.2942735950694546,1.065625,0,1,0,none
5,5,3,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6449999999999999,0.6893749999999998,0.6675,0.010625000000000107,0.53,0.1431250000000001,-0.022500000000000075,0.7137499999999998,0.1656250000000002,0.769630364367577,0.6109466841965218,0.3634494731649427,1.2968575194107532,1.073125,0,1,0,none
5,5,4,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.6349999999999999,0.6803906249999998,0.6529687499999999,0.01960937500000015,0.54,0.15460937500000016,-0.017968749999999978,0.6907812499999997,0.17257812500000014,0.8052496283598146,0.6886678618618389,0.46101498977401156,1.3162995392880954,1.0828125000000002,1,1,0,none
5,5,5,SocialCorridorWorld,social_affective_direct,low,possessor,EAT,0.8749999999999999,0.7973339843749998,0.6411132812499998,0.0,0.55,0.1375,0.2338867187500001,0.725,0.3713867187500001,0.8304831614308564,0.7453939816894459,0.5463286873486419,1.3209937200173902,1.0862890625000001,0,1,0,none
5,5,6,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.8649999999999999,0.8486669921874999,0.7623339843749998,0.0,0.56,0.14,0.1026660156250001,0.72,0.24266601562500012,0.8622036086507753,0.7921178324739777,0.6200654308862427,1.424976005980194,1.185693359375,1,1,0,none
5,5,7,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8499999999999999,0.8671459960937499,0.8130419921874998,0.0,0.5700000000000001,0.14250000000000002,0.03695800781250003,0.715,0.17945800781250004,0.8546527430304603,0.8171317966965708,0.6791853406293411,1.3109080641699933,1.1213330078125001,1,1,0,none
5,5,8,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8349999999999999,0.8691979980468749,0.8308959960937499,0.0,0.58,0.145,0.004104003906249987,0.71,0.14910400390624998,0.8493125706289852,0.8300041062695366,0.7244309703213998,1.2471423190894175,1.08972900390625,1,1,0,none
5,5,9,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7699999999999998,0.8380364990234374,0.8323229980468749,0.0,0.59,0.1475,-0.06232299804687513,0.7050000000000001,0.20982299804687513,0.8466964820695351,0.836681056589536,0.7581059962018406,1.2083026361502558,1.074552001953125,1,1,0,none
5,5,10,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7549999999999998,0.8152682495117185,0.8005364990234374,0.0,0.6,0.15,-0.04553649902343759,0.7,0.1955364990234376,0.8518958672592267,0.8427669808574123,0.7835042915985122,1.2343088375461084,1.1049114990234377,1,1,0,none
5,5,11,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7399999999999998,0.7966966247558591,0.7771432495117185,0.0,0.61,0.1525,-0.03714324951171877,0.6950000000000001,0.18964324951171876,0.8506846075224936,0.8459340315234449,0.802233213575992,1.2070822957643803,1.0977682495117187,1,1,0,none
5,5,12,SocialCorridorWorld,social_affective_direct,low,possessor,PASS,0.7299999999999998,0.7827233123779294,0.7579466247558592,0.0,0.62,0.155,-0.027946624755859406,0.69,0.1829466247558594,0.8501828070407651,0.847633541730373,0.8158533120223063,1.1860528021973382,1.0948216247558593,0,1,1,none
5,5,13,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7199999999999998,0.7632366561889645,0.7589733123779293,0.0,0.38,0.095,-0.03897331237792956,0.81,0.13397331237792956,0.8496110675086433,0.8484245520416811,0.8256246840281187,1.1648121841953887,1.0914733123779297,0,1,0,none
5,5,14,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7099999999999997,0.7488058280944822,0.7388616561889645,0.0,0.39,0.0975,-0.028861656188964746,0.8049999999999999,0.12636165618896475,0.8431793284800279,0.8463264626170198,0.831835217604789,1.034038287974746,1.0669866561889647,0,1,0,none
5,5,15,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6999999999999997,0.736902914047241,0.7238058280944821,0.0,0.4,0.1,-0.023805828094482395,0.8,0.1238058280944824,0.8200380805104955,0.8358111097744101,0.8330279852556752,1.0148488954763148,1.0631808280944823,0,1,0,none
5,5,16,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6899999999999997,0.7262639570236203,0.7112779140472409,0.0,0.41000000000000003,0.10250000000000001,-0.02127791404724122,0.7949999999999999,0.12377791404724123,0.814101368300772,0.8271272131849549,0.8312577536344591,0.9994366135814639,1.0619029140472411,0,1,0,none
5,5,17,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6799999999999997,0.71625697851181,0.7000139570236203,0.0,0.42000000000000004,0.10500000000000001,-0.020013957023620632,0.79,0.12501395702362064,0.8094087220676512,0.8200398167380334,0.8278923725655314,0.9860086516078299,1.0618889570236205,0,1,0,none
6,6,0,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.69,0.710625,0.66875,0.0,0.49999999999999994,0.12499999999999999,0.02124999999999999,0.75,0.14625,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
6,6,1,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6749999999999999,0.70875,0.67875,0.0,0.51,0.1275,-0.003750000000000031,0.745,0.13125000000000003,0.6099044123922507,0.36396176495690025,0.1511885294870701,1.311732,1.073125,0,1,0,none
6,6,2,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6599999999999999,0.7006249999999999,0.67625,0.0,0.52,0.13,-0.016250000000000098,0.74,0.1462500000000001,0.7169512627708619,0.5051575640824849,0.25737923986569455,1.2942735950694546,1.065625,0,1,0,none
6,6,3,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6449999999999999,0.6893749999999998,0.6675,0.010625000000000107,0.53,0.1431250000000001,-0.022500000000000075,0.7137499999999998,0.1656250000000002,0.769630364367577,0.6109466841965218,0.3634494731649427,1.2968575194107532,1.073125,0,1,0,none
6,6,4,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.6349999999999999,0.6803906249999998,0.6529687499999999,0.01960937500000015,0.54,0.15460937500000016,-0.017968749999999978,0.6907812499999997,0.17257812500000014,0.8052496283598146,0.6886678618618389,0.46101498977401156,1.3162995392880954,1.0828125000000002,1,1,0,none
6,6,5,SocialCorridorWorld,social_affective_direct,low,possessor,EAT,0.8749999999999999,0.7973339843749998,0.6411132812499998,0.0,0.55,0.1375,0.2338867187500001,0.725,0.3713867187500001,0.8304831614308564,0.7453939816894459,0.5463286873486419,1.3209937200173902,1.0862890625000001,0,1,0,none
6,6,6,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.8649999999999999,0.8486669921874999,0.7623339843749998,0.0,0.56,0.14,0.1026660156250001,0.72,0.24266601562500012,0.8622036086507753,0.7921178324739777,0.6200654308862427,1.424976005980194,1.185693359375,1,1,0,none
6,6,7,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8499999999999999,0.8671459960937499,0.8130419921874998,0.0,0.5700000000000001,0.14250000000000002,0.03695800781250003,0.715,0.17945800781250004,0.8546527430304603,0.8171317966965708,0.6791853406293411,1.3109080641699933,1.1213330078125001,1,1,0,none
6,6,8,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8349999999999999,0.8691979980468749,0.8308959960937499,0.0,0.58,0.145,0.004104003906249987,0.71,0.14910400390624998,0.8493125706289852,0.8300041062695366,0.7244309703213998,1.2471423190894175,1.08972900390625,1,1,0,none
6,6,9,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7699999999999998,0.8380364990234374,0.8323229980468749,0.0,0.59,0.1475,-0.06232299804687513,0.7050000000000001,0.20982299804687513,0.8466964820695351,0.836681056589536,0.7581059962018406,1.2083026361502558,1.074552001953125,1,1,0,none
6,6,10,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7549999999999998,0.8152682495117185,0.8005364990234374,0.0,0.6,0.15,-0.04553649902343759,0.7,0.1955364990234376,0.8518958672592267,0.8427669808574123,0.7835042915985122,1.2343088375461084,1.1049114990234377,1,1,0,none
6,6,11,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7399999999999998,0.7966966247558591,0.7771432495117185,0.0,0.61,0.1525,-0.03714324951171877,0.6950000000000001,0.18964324951171876,0.8506846075224936,0.8459340315234449,0.802233213575992,1.2070822957643803,1.0977682495117187,1,1,0,none
6,6,12,SocialCorridorWorld,social_affective_direct,low,possessor,PASS,0.7299999999999998,0.7827233123779294,0.7579466247558592,0.0,0.62,0.155,-0.027946624755859406,0.69,0.1829466247558594,0.8501828070407651,0.847633541730373,0.8158533120223063,1.1860528021973382,1.0948216247558593,0,1,1,none
6,6,13,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7199999999999998,0.7632366561889645,0.7589733123779293,0.0,0.38,0.095,-0.03897331237792956,0.81,0.13397331237792956,0.8496110675086433,0.8484245520416811,0.8256246840281187,1.1648121841953887,1.0914733123779297,0,1,0,none
6,6,14,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7099999999999997,0.7488058280944822,0.7388616561889645,0.0,0.39,0.0975,-0.028861656188964746,0.8049999999999999,0.12636165618896475,0.8431793284800279,0.8463264626170198,0.831835217604789,1.034038287974746,1.0669866561889647,0,1,0,none
6,6,15,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6999999999999997,0.736902914047241,0.7238058280944821,0.0,0.4,0.1,-0.023805828094482395,0.8,0.1238058280944824,0.8200380805104955,0.8358111097744101,0.8330279852556752,1.0148488954763148,1.0631808280944823,0,1,0,none
6,6,16,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6899999999999997,0.7262639570236203,0.7112779140472409,0.0,0.41000000000000003,0.10250000000000001,-0.02127791404724122,0.7949999999999999,0.12377791404724123,0.814101368300772,0.8271272131849549,0.8312577536344591,0.9994366135814639,1.0619029140472411,0,1,0,none
6,6,17,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6799999999999997,0.71625697851181,0.7000139570236203,0.0,0.42000000000000004,0.10500000000000001,-0.020013957023620632,0.79,0.12501395702362064,0.8094087220676512,0.8200398167380334,0.8278923725655314,0.9860086516078299,1.0618889570236205,0,1,0,none
7,7,0,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.69,0.710625,0.66875,0.0,0.49999999999999994,0.12499999999999999,0.02124999999999999,0.75,0.14625,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
7,7,1,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6749999999999999,0.70875,0.67875,0.0,0.51,0.1275,-0.003750000000000031,0.745,0.13125000000000003,0.6099044123922507,0.36396176495690025,0.1511885294870701,1.311732,1.073125,0,1,0,none
7,7,2,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6599999999999999,0.7006249999999999,0.67625,0.0,0.52,0.13,-0.016250000000000098,0.74,0.1462500000000001,0.7169512627708619,0.5051575640824849,0.25737923986569455,1.2942735950694546,1.065625,0,1,0,none
7,7,3,SocialCorridorWorld,social_affective_direct,low,possessor,LEFT,0.6449999999999999,0.6893749999999998,0.6675,0.010625000000000107,0.53,0.1431250000000001,-0.022500000000000075,0.7137499999999998,0.1656250000000002,0.769630364367577,0.6109466841965218,0.3634494731649427,1.2968575194107532,1.073125,0,1,0,none
7,7,4,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.6349999999999999,0.6803906249999998,0.6529687499999999,0.01960937500000015,0.54,0.15460937500000016,-0.017968749999999978,0.6907812499999997,0.17257812500000014,0.8052496283598146,0.6886678618618389,0.46101498977401156,1.3162995392880954,1.0828125000000002,1,1,0,none
7,7,5,SocialCorridorWorld,social_affective_direct,low,possessor,EAT,0.8749999999999999,0.7973339843749998,0.6411132812499998,0.0,0.55,0.1375,0.2338867187500001,0.725,0.3713867187500001,0.8304831614308564,0.7453939816894459,0.5463286873486419,1.3209937200173902,1.0862890625000001,0,1,0,none
7,7,6,SocialCorridorWorld,social_affective_direct,low,possessor,GET,0.8649999999999999,0.8486669921874999,0.7623339843749998,0.0,0.56,0.14,0.1026660156250001,0.72,0.24266601562500012,0.8622036086507753,0.7921178324739777,0.6200654308862427,1.424976005980194,1.185693359375,1,1,0,none
7,7,7,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8499999999999999,0.8671459960937499,0.8130419921874998,0.0,0.5700000000000001,0.14250000000000002,0.03695800781250003,0.715,0.17945800781250004,0.8546527430304603,0.8171317966965708,0.6791853406293411,1.3109080641699933,1.1213330078125001,1,1,0,none
7,7,8,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.8349999999999999,0.8691979980468749,0.8308959960937499,0.0,0.58,0.145,0.004104003906249987,0.71,0.14910400390624998,0.8493125706289852,0.8300041062695366,0.7244309703213998,1.2471423190894175,1.08972900390625,1,1,0,none
7,7,9,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7699999999999998,0.8380364990234374,0.8323229980468749,0.0,0.59,0.1475,-0.06232299804687513,0.7050000000000001,0.20982299804687513,0.8466964820695351,0.836681056589536,0.7581059962018406,1.2083026361502558,1.074552001953125,1,1,0,none
7,7,10,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7549999999999998,0.8152682495117185,0.8005364990234374,0.0,0.6,0.15,-0.04553649902343759,0.7,0.1955364990234376,0.8518958672592267,0.8427669808574123,0.7835042915985122,1.2343088375461084,1.1049114990234377,1,1,0,none
7,7,11,SocialCorridorWorld,social_affective_direct,low,possessor,RIGHT,0.7399999999999998,0.7966966247558591,0.7771432495117185,0.0,0.61,0.1525,-0.03714324951171877,0.6950000000000001,0.18964324951171876,0.8506846075224936,0.8459340315234449,0.802233213575992,1.2070822957643803,1.0977682495117187,1,1,0,none
7,7,12,SocialCorridorWorld,social_affective_direct,low,possessor,PASS,0.7299999999999998,0.7827233123779294,0.7579466247558592,0.0,0.62,0.155,-0.027946624755859406,0.69,0.1829466247558594,0.8501828070407651,0.847633541730373,0.8158533120223063,1.1860528021973382,1.0948216247558593,0,1,1,none
7,7,13,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7199999999999998,0.7632366561889645,0.7589733123779293,0.0,0.38,0.095,-0.03897331237792956,0.81,0.13397331237792956,0.8496110675086433,0.8484245520416811,0.8256246840281187,1.1648121841953887,1.0914733123779297,0,1,0,none
7,7,14,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.7099999999999997,0.7488058280944822,0.7388616561889645,0.0,0.39,0.0975,-0.028861656188964746,0.8049999999999999,0.12636165618896475,0.8431793284800279,0.8463264626170198,0.831835217604789,1.034038287974746,1.0669866561889647,0,1,0,none
7,7,15,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6999999999999997,0.736902914047241,0.7238058280944821,0.0,0.4,0.1,-0.023805828094482395,0.8,0.1238058280944824,0.8200380805104955,0.8358111097744101,0.8330279852556752,1.0148488954763148,1.0631808280944823,0,1,0,none
7,7,16,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6899999999999997,0.7262639570236203,0.7112779140472409,0.0,0.41000000000000003,0.10250000000000001,-0.02127791404724122,0.7949999999999999,0.12377791404724123,0.814101368300772,0.8271272131849549,0.8312577536344591,0.9994366135814639,1.0619029140472411,0,1,0,none
7,7,17,SocialCorridorWorld,social_affective_direct,low,possessor,STAY,0.6799999999999997,0.71625697851181,0.7000139570236203,0.0,0.42000000000000004,0.10500000000000001,-0.020013957023620632,0.79,0.12501395702362064,0.8094087220676512,0.8200398167380334,0.8278923725655314,0.9860086516078299,1.0618889570236205,0,1,0,none
